No.,회계연도,소관명,회계명,계정명,수입관명,수입항명,수입목명,수입구분명,정부안금액(천원),국회확정금액(천원)
"1433","2026","인사혁신처","공무원연금기금","","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(예산=>기금간거래)","653,775,000",0
"1434","2026","인사혁신처","공무원연금기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","2,179,132,000",0
"1435","2026","인사혁신처","공무원연금기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","1,440,229,000",0
"1436","2026","인사혁신처","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,586,000",0
"1437","2026","인사혁신처","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","3,989,000",0
"1438","2026","인사혁신처","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","4,000",0
"1439","2026","인사혁신처","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","1,382,000",0
"1440","2026","인사혁신처","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","25,000",0
"1441","2026","인사혁신처","일반회계","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금=>예산간거래)","103,111,000",0
"1442","2026","재외동포청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,000,000",0
"1443","2026","재외동포청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000",0
"1444","2026","재외동포청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","9,000",0
"1445","2026","재외동포청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","5,000",0
"1446","2026","조달청","조달특별회계","손익계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","1,921,000",0
"1447","2026","조달청","조달특별회계","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","2,300,000",0
"1448","2026","조달청","조달특별회계","손익계정","기업특별회계영업수입","조달사업수입","내자구매사업수입","일반수입","236,277,000",0
"1449","2026","조달청","조달특별회계","손익계정","기업특별회계영업수입","조달사업수입","비축물자사업수입","일반수입","10,460,000",0
"1450","2026","조달청","조달특별회계","손익계정","기업특별회계영업수입","조달사업수입","시설계약사업수입","일반수입","53,746,000",0
"1451","2026","조달청","조달특별회계","손익계정","기업특별회계영업수입","조달사업수입","외자구매사업수입","일반수입","5,782,000",0
"1452","2026","조달청","조달특별회계","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","103,052,000",0
"1453","2026","조달청","조달특별회계","손익계정","수입대체경비수입","잡수입","기타잡수입","일반수입","730,000",0
"1454","2026","조달청","조달특별회계","손익계정","재산수입","관유물대여료","건물대여료","일반수입","2,219,000",0
"1455","2026","조달청","조달특별회계","손익계정","재산수입","관유물대여료","기타관유물대여료","일반수입","16,000",0
"1456","2026","조달청","조달특별회계","손익계정","재산수입","관유물대여료","토지대여료","일반수입","672,000",0
"1457","2026","조달청","조달특별회계","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","71,998,000",0
"1458","2026","조달청","조달특별회계","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","6,533,000",0
"1459","2026","조달청","조달특별회계","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","183,000",0
"1460","2026","조달청","조달특별회계","자본계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","282,387,000",0
"1461","2026","중소벤처기업부","기술보증기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","287,275,000",0
"1462","2026","중소벤처기업부","기술보증기금","","경상이전수입","기타경상이전수입","민간출연금","일반수입","97,521,000",0
"1463","2026","중소벤처기업부","기술보증기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","754,696,000",0
"1464","2026","중소벤처기업부","기술보증기금","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","18,056,000",0
"1465","2026","중소벤처기업부","기술보증기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","69,000",0
"1466","2026","중소벤처기업부","기술보증기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","48,991,000",0
"1467","2026","중소벤처기업부","기술보증기금","","재산수입","정부출자수입","정부출자수입","일반수입","3,387,000",0
"1468","2026","중소벤처기업부","기술보증기금","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","357,198,000",0
"1469","2026","중소벤처기업부","기술보증기금","","재화및용역판매수입","잡수입","고정자산매각익","일반수입","36,168,000",0
"1470","2026","중소벤처기업부","기술보증기금","","재화및용역판매수입","잡수입","기타영업외잡수익","일반수입","604,000",0
"1471","2026","중소벤처기업부","기술보증기금","","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금간거래)","195,000,000",0
"1472","2026","중소벤처기업부","기술보증기금","","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금간거래)","5,255,000",0
"1473","2026","중소벤처기업부","기술보증기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","60,000,000",0
"1474","2026","중소벤처기업부","기술보증기금","","차입금및여유자금회수","유가증권매각대","국채매각대","보전수입","80,000,000",0
"1475","2026","중소벤처기업부","기술보증기금","","차입금및여유자금회수","유가증권매각대","기타유가증권매각대","보전수입","70,000,000",0
"1476","2026","중소벤처기업부","기술보증기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","299,400,000",0
"1477","2026","중소벤처기업부","기술보증기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","1,538,966,000",0
"1478","2026","중소벤처기업부","소상공인시장진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","52,714,000",0
"1479","2026","중소벤처기업부","소상공인시장진흥기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","1,790,731,000",0
"1480","2026","중소벤처기업부","소상공인시장진흥기금","","융자및전대차관원금회수","융자원금회수","통화금융기관융자원금회수","일반수입","1,714,200,000",0
"1481","2026","중소벤처기업부","소상공인시장진흥기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","210,187,000",0
"1482","2026","중소벤처기업부","소상공인시장진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","76,426,000",0
"1483","2026","중소벤처기업부","소상공인시장진흥기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","215,133,000",0
"1484","2026","중소벤처기업부","소상공인시장진흥기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","453,414,000",0
"1485","2026","중소벤처기업부","소상공인시장진흥기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","2,185,442,000",0
"1486","2026","중소벤처기업부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","188,447,000",0
"1487","2026","중소벤처기업부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","829,000",0
"1488","2026","중소벤처기업부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","700,000",0
"1489","2026","중소벤처기업부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","20,000",0
"1490","2026","중소벤처기업부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","460,000",0
"1491","2026","중소벤처기업부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","6,000",0
"1492","2026","중소벤처기업부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","59,703,000",0
"1493","2026","중소벤처기업부","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","60,000",0
"1494","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","30,685,000",0
"1495","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","3,169,272,000",0
"1496","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","융자및전대차관원금회수","융자원금회수","통화금융기관융자원금회수","일반수입","1,586,954,000",0
"1497","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","469,645,000",0
"1498","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","11,867,000",0
"1499","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","재산수입","기타이자수입및재산수입","통화금융기관이자수입","일반수입","176,973,000",0
"1500","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","7,480,000",0
"1501","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","정부내부수입및기타","전입금","기금전입금","내부거래수입(기금간거래)","83,308,000",0
"1502","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","2,122,556,000",0
"1503","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","9,000,000",0
"1504","2026","중소벤처기업부","중소벤처기업창업및진흥기금","","차입금및여유자금회수","차입금","기타민간차입금","보전수입","4,175,788,000",0
"1505","2026","중소벤처기업부","지역균형발전특별회계","지역지원계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","17,644,000",0
"1506","2026","중소벤처기업부","지역균형발전특별회계","지역지원계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,636,000",0
"1507","2026","중앙선거관리위원회","일반회계","","경상이전수입","가산금","가산금","일반수입","1,000",0
"1508","2026","중앙선거관리위원회","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,125,000",0
"1509","2026","중앙선거관리위원회","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","100,000",0
"1510","2026","중앙선거관리위원회","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","3,000",0
"1511","2026","중앙선거관리위원회","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","5,000",0
"1512","2026","중앙선거관리위원회","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","26,000",0
"1513","2026","중앙선거관리위원회","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","10,000",0
"1514","2026","중앙선거관리위원회","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","29,000",0
"1515","2026","질병관리청","국립마산병원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,000",0
"1516","2026","질병관리청","국립마산병원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","4,882,000",0
"1517","2026","질병관리청","국립마산병원","손익계정","수입대체경비수입","잡수입","기타잡수입","일반수입","479,000",0
"1518","2026","질병관리청","국립마산병원","손익계정","재산수입","관유물대여료","건물대여료","일반수입","15,000",0
"1519","2026","질병관리청","국립마산병원","손익계정","재산수입","관유물대여료","토지대여료","일반수입","75,000",0
"1520","2026","질병관리청","국립마산병원","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,000",0
"1521","2026","질병관리청","국립마산병원","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","11,000",0
"1522","2026","질병관리청","국립마산병원","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","10,193,000",0
"1523","2026","질병관리청","국립마산병원","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","52,000",0
"1524","2026","질병관리청","국립마산병원","자본계정","정부내부수입및기타","기타","감가상각비전입금","내부거래수입(회계내 계정간 거래)","1,000",0
"1525","2026","질병관리청","국립마산병원","자본계정","정부내부수입및기타","기타","당기순이익전입금","내부거래수입(회계내 계정간 거래)","1,000",0
"1526","2026","질병관리청","국립마산병원","자본계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","6,197,000",0
"1527","2026","질병관리청","국립목포병원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","2,000",0
"1528","2026","질병관리청","국립목포병원","손익계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","4,000",0
"1529","2026","질병관리청","국립목포병원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","3,773,000",0
"1530","2026","질병관리청","국립목포병원","손익계정","수입대체경비수입","잡수입","기타잡수입","일반수입","20,000",0
"1531","2026","질병관리청","국립목포병원","손익계정","재산수입","관유물대여료","건물대여료","일반수입","7,000",0
"1532","2026","질병관리청","국립목포병원","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","7,000",0
"1533","2026","질병관리청","국립목포병원","손익계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","8,659,000",0
"1534","2026","질병관리청","국립목포병원","자본계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","4,664,000",0
"1535","2026","질병관리청","국립목포병원","자본계정","정부내부수입및기타","기타","감가상각비전입금","내부거래수입(회계내 계정간 거래)","1,000",0
"1536","2026","질병관리청","국립목포병원","자본계정","정부내부수입및기타","기타","당기순이익전입금","내부거래수입(회계내 계정간 거래)","1,000",0
"1537","2026","질병관리청","국립목포병원","자본계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","8,028,000",0
"1538","2026","질병관리청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","20,180,000",0
"1539","2026","질병관리청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","600,000",0
"1540","2026","질병관리청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","102,000",0
"1541","2026","질병관리청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","659,000",0
"1542","2026","질병관리청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","102,000",0
"1543","2026","질병관리청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","429,000",0
"1544","2026","질병관리청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","636,000",0
"1545","2026","통계청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","127,000",0
"1546","2026","통계청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","20,000",0
"1547","2026","통계청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","15,000",0
"1548","2026","통계청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","68,000",0
"1549","2026","통계청","일반회계","","수입대체경비수입","잡수입","기타잡수입","일반수입","1,166,000",0
"1550","2026","통계청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","2,000",0
"1551","2026","통계청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","2,284,000",0
"1552","2026","통일부","남북협력기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","12,311,000",0
"1553","2026","통일부","남북협력기금","","경상이전수입","기타경상이전수입","민간출연금","일반수입","150,000",0
"1554","2026","통일부","남북협력기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","15,777,000",0
"1555","2026","통일부","남북협력기금","","재산수입","관유물대여료","건물대여료","일반수입","43,000",0
"1556","2026","통일부","남북협력기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","3,856,000",0
"1557","2026","통일부","남북협력기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,765,000",0
"1558","2026","통일부","남북협력기금","","재화및용역판매수입","잡수입","기타잡수입","일반수입","3,177,000",0
"1559","2026","통일부","남북협력기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","873,840,000",0
"1560","2026","통일부","남북협력기금","","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(예산=>기금간거래)","100,000,000",0
"1561","2026","통일부","남북협력기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","410,000,000",0
"1562","2026","통일부","남북협력기금","","차입금및여유자금회수","정부예금회수","통화금융기관예치금회수","보전수입","4,855,000",0
"1563","2026","통일부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,208,000",0
"1564","2026","통일부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","10,000",0
"1565","2026","통일부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","1,000",0
"1566","2026","통일부","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","161,000",0
"1567","2026","통일부","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","85,000",0
"1568","2026","통일부","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","10,000",0
"1569","2026","통일부","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","70,000",0
"1570","2026","특허청","특허청","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","2,247,000",0
"1571","2026","특허청","특허청","손익계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","30,000",0
"1572","2026","특허청","특허청","손익계정","경상이전수입","변상금및위약금","위약금","일반수입","1,000",0
"1573","2026","특허청","특허청","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","일반수입","696,375,000",0
"1574","2026","특허청","특허청","손익계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","5,627,000",0
"1575","2026","특허청","특허청","손익계정","수입대체경비수입","잡수입","기타잡수입","일반수입","342,000",0
"1576","2026","특허청","특허청","손익계정","재산수입","관유물대여료","건물대여료","일반수입","19,000",0
"1577","2026","특허청","특허청","손익계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","643,000",0
"1578","2026","특허청","특허청","손익계정","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","2,169,000",0
"1579","2026","특허청","특허청","손익계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,000",0
"1580","2026","특허청","특허청","자본계정","정부내부수입및기타","예탁원금회수","기금예탁원금회수","내부거래수입(기금=>예산간거래)","6,303,000",0
"1581","2026","특허청","특허청","자본계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","내부거래수입(기금=>예산간거래)","3,805,000",0
"1582","2026","특허청","특허청","자본계정","정부내부수입및기타","전입금","계정간전입금","내부거래수입(회계내 계정간 거래)","65,335,000",0
"1583","2026","해양경찰청","일반회계","","경상이전수입","가산금","가산금","일반수입","7,000",0
"1584","2026","해양경찰청","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","1,374,000",0
"1585","2026","해양경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","73,000",0
"1586","2026","해양경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","332,000",0
"1587","2026","해양경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","벌금및과료","일반수입","1,000",0
"1588","2026","해양경찰청","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","14,000",0
"1589","2026","해양경찰청","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","1,619,000",0
"1590","2026","해양경찰청","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","389,000",0
"1591","2026","해양경찰청","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","49,000",0
"1592","2026","해양경찰청","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","420,000",0
"1593","2026","해양경찰청","일반회계","","재산수입","관유물대여료","건물대여료","일반수입","298,000",0
"1594","2026","해양경찰청","일반회계","","재산수입","관유물대여료","기타관유물대여료","일반수입","5,000",0
"1595","2026","해양경찰청","일반회계","","재산수입","관유물대여료","토지대여료","일반수입","159,000",0
"1596","2026","해양경찰청","일반회계","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","415,000",0
"1597","2026","해양경찰청","일반회계","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","504,000",0
"1598","2026","해양경찰청","일반회계","","재화및용역판매수입","잡수입","기타잡수입","일반수입","1,887,000",0
"1599","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","가산금","가산금","일반수입","209,000",0
"1600","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","13,086,000",0
"1601","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","66,000",0
"1602","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","317,000",0
"1603","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","변상금","일반수입","829,000",0
"1604","2026","해양수산부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","위약금","일반수입","1,507,000",0
"1605","2026","해양수산부","교통시설특별회계","항만계정","관유물매각대","고정자산매각대","건물매각대","일반수입","315,000",0
"1606","2026","해양수산부","교통시설특별회계","항만계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","101,000",0
"1607","2026","해양수산부","교통시설특별회계","항만계정","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","12,000",0
"1608","2026","해양수산부","교통시설특별회계","항만계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","103,522,000",0
"1609","2026","해양수산부","교통시설특별회계","항만계정","세계잉여금","세계잉여금이입액","전년도세계잉여금","보전수입","289,761,000",0
"1610","2026","해양수산부","교통시설특별회계","항만계정","재산수입","관유물대여료","건물대여료","일반수입","834,000",0
"1611","2026","해양수산부","교통시설특별회계","항만계정","재산수입","관유물대여료","기타관유물대여료","일반수입","646,000",0
"1612","2026","해양수산부","교통시설특별회계","항만계정","재산수입","관유물대여료","토지대여료","일반수입","1,986,000",0
"1613","2026","해양수산부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","3,000",0
"1614","2026","해양수산부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","1,879,000",0
"1615","2026","해양수산부","교통시설특별회계","항만계정","재산수입","정부출자수입","정부출자수입","일반수입","13,490,000",0
"1616","2026","해양수산부","교통시설특별회계","항만계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","14,863,000",0
"1617","2026","해양수산부","교통시설특별회계","항만계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","7,068,000",0
"1618","2026","해양수산부","교통시설특별회계","항만계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","일반수입","112,421,000",0
"1619","2026","해양수산부","교통시설특별회계","항만계정","정부내부수입및기타","전입금","일반회계전입금","내부거래수입(회계간거래)","1,182,981,000",0
"1620","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","37,182,000",0
"1621","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","177,000",0
"1622","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","79,000",0
"1623","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","변상금및위약금","위약금","일반수입","12,000",0
"1624","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","9,000",0
"1625","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","3,761,000",0
"1626","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","267,000",0
"1627","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","실습수입","실습수입","일반수입","2,000",0
"1628","2026","해양수산부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","109,000",0
"1629","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","7,782,000",0
"1630","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","99,000",0
"1631","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","변상금및위약금","위약금","일반수입","66,000",0
"1632","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","2,000",0
"1633","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","관유물매각대","토지및무형자산매각대","토지매각대","일반수입","22,000",0
"1634","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","관유물대여료","토지대여료","일반수입","1,000",0
"1635","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","482,000",0
"1636","2026","해양수산부","농어촌구조개선특별회계","농어촌특별세사업계정","재화및용역판매수입","잡수입","기타잡수입","일반수입","60,000",0
"1637","2026","해양수산부","수산발전기금","","경상이전수입","가산금","가산금","일반수입","36,000",0
"1638","2026","해양수산부","수산발전기금","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","10,938,000",0
"1639","2026","해양수산부","수산발전기금","","경상이전수입","기타경상이전수입","법정부담금","일반수입","68,808,000",0
"1640","2026","해양수산부","수산발전기금","","경상이전수입","변상금및위약금","위약금","일반수입","455,000",0
"1641","2026","해양수산부","수산발전기금","","관유물매각대","재고자산매각대및유동자산","재고자산매각대","일반수입","100,441,000",0
"1642","2026","해양수산부","수산발전기금","","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","일반수입","484,179,000",0
"1643","2026","해양수산부","수산발전기금","","재산수입","기타이자수입및재산수입","기타민간이자수입","일반수입","11,280,000",0
"1644","2026","해양수산부","수산발전기금","","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","7,083,000",0
"1645","2026","해양수산부","수산발전기금","","재산수입","기타이자수입및재산수입","기타재산이자외수입","일반수입","6,537,000",0
"1646","2026","해양수산부","수산발전기금","","재화및용역판매수입","면허료및수수료","면허료및수수료","일반수입","10,639,000",0
"1647","2026","해양수산부","수산발전기금","","정부내부수입및기타","예수금","기금예수금","내부거래수입(기금간거래)","100,000,000",0
"1648","2026","해양수산부","수산발전기금","","정부내부수입및기타","전입금","특별회계전입금","내부거래수입(예산=>기금간거래)","128,792,000",0
"1649","2026","해양수산부","수산발전기금","","차입금및여유자금회수","정부예금회수","비통화금융기관예치금회수","보전수입","230,848,000",0
"1650","2026","해양수산부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","2,369,000",0
"1651","2026","해양수산부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","기타재산이자수입","일반수입","327,000",0
"1652","2026","해양수산부","일반회계","","경상이전수입","가산금","가산금","일반수입","24,000",0
"1653","2026","해양수산부","일반회계","","경상이전수입","기타경상이전수입","기타경상이전수입","일반수입","70,292,000",0
"1654","2026","해양수산부","일반회계","","경상이전수입","벌금,몰수금및과태료","과징금","일반수입","27,000",0
"1655","2026","해양수산부","일반회계","","경상이전수입","벌금,몰수금및과태료","과태료","일반수입","76,000",0
"1656","2026","해양수산부","일반회계","","경상이전수입","벌금,몰수금및과태료","징계부과금","일반수입","2,000",0
"1657","2026","해양수산부","일반회계","","경상이전수입","변상금및위약금","변상금","일반수입","12,000",0
"1658","2026","해양수산부","일반회계","","경상이전수입","변상금및위약금","위약금","일반수입","548,000",0
"1659","2026","해양수산부","일반회계","","관유물매각대","고정자산매각대","기계기구매각대","일반수입","12,000",0
"1660","2026","해양수산부","일반회계","","관유물매각대","고정자산매각대","기타고정자산매각대","일반수입","893,000",0
